parametre,source_table,candidats_geo,ambiguite_type,decision,confiance,justification
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:140:puit souk el had rafsai:station:0.000 || infra.stations:143:onep ain aicha:station:0.000 || infra.stations_mesure:0d1acd53-8e6f-4002-a311-0f813043e269:puit souk el had rafsai:station:0.002 || infra.stations_mesure:b440a506-6b71-46fd-9f0d-c3a3fc01b3bc:onep ain aicha:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:334:source akboub :station:0.000 || infra.stations_mesure:0f5e2289-7d45-4e26-a0a8-f39c7220b8f8:source akboub :station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:12:bab ouender:station:0.000 || infra.stations_mesure:517c713a-dda4-4dcb-a033-4143062487fd:bab ouender:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:36:pont de m'dez:station:0.000 || infra.stations_mesure:83d3c62f-4017-4188-b953-a7158860ffd6:pont de m'dez:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:36:pont de m'dez:station:0.000 || infra.stations_mesure:83d3c62f-4017-4188-b953-a7158860ffd6:pont de m'dez:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:36:pont de m'dez:station:0.000 || infra.stations_mesure:83d3c62f-4017-4188-b953-a7158860ffd6:pont de m'dez:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:337:source massegal:station:0.000 || infra.stations_mesure:40fdf24c-904e-4b70-81fe-6ffe425bf8a2:source massegal:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:49:brg asfalou:station:0.000 || infra.stations_mesure:29413f5e-e7d2-4643-a325-f7a097f50227:brg asfalou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:49:brg asfalou:station:0.000 || infra.stations_mesure:29413f5e-e7d2-4643-a325-f7a097f50227:brg asfalou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:49:brg asfalou:station:0.000 || infra.stations_mesure:29413f5e-e7d2-4643-a325-f7a097f50227:brg asfalou:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
[multi],staging.raw_idp_2024_mesures_qualite_marche_cadre,infra.stations:333:source abattoir:station:0.000 || infra.stations_mesure:5c1d8ae8-aa55-4cfa-9e66-d22b14dfcc06:source abattoir:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:26:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:8f52d2fd-0b35-4559-9930-3c0d4f3a7799:REJET ABATTOIR SIDI SIDI BOUKNADEL:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:257:MHD_dom1_BILADI R.1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:97d0fbb7-5bd2-4d16-b27a-acfa74226d90:MHD_DOM1_BILADI_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:265:MOG_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:2f985d34-17ac-414b-ba06-8ceb1d2ebb71:MOG_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:12:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:b9aecc56-6de3-4ff6-adf1-c79d5e432e53:SAT_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:281:RG-TFL-1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:f68798b4-5558-4cbc-897e-1d5a9d4e2f3c:RG_TFL_1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:304:MBK_DOM_R4:rejet_domestique:0.000 || qualite.source_pollution_prelevement:0fbe6e92-f62d-4f94-934e-ab696daa3593:MBK_DOM_R4:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:354:DBA_DOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:6438fc4c-16df-408e-8098-91f5c6bccd17:DBA_DOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:358:rejet_domestique:rejet_domestique:0.000 || qualite.source_pollution_prelevement:4a46adb5-7b4f-4e13-8c4e-6e09e5b586f1:MBK_DOM_R6:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:324:MBK_DOM_R5:rejet_domestique:0.000 || qualite.source_pollution_prelevement:4fdf2fd1-e963-4b5c-ab6d-13d3ddd4e305:MBK_DOM_R5:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:305:MBK_DOM_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:f76d0e0f-3d88-4c9d-b223-e57754f23b18:MBK_DOM_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:285:RG-AIS-1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:a8f0df95-b166-4088-be4c-fe96ca758dcc:RG_AIS_1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:342:SDS_DOM1_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:b4e586de-cacb-47bd-919d-53a854908592:SDS_DOM1_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:350:SDS_DOM1_R11:rejet_domestique:0.000 || qualite.source_pollution_prelevement:b58c6bbc-264b-4d56-aafe-6f327df66a60:SDS_DOM1_R11:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:57:abattoir:rejet_abattoir:0.000 || infra.rejet_domestique:323:HFT_DOM_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:4dd231f8-eb38-4fb5-9084-313cf923cc81:HFT_DOM_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:322:HFT_DOM_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:80163078-e1b6-4309-8fe9-546bb2ef0c16:HFT_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:317:SAH_DOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:60cce4ea-41f1-48a0-b348-2979bcb52f00:SAH_DOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:356:MSA_DOM1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:6289e494-ea98-4bce-a513-a2cb1f3ae976:MSA_DOM1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:361:rejet_domestique:rejet_domestique:0.000 || qualite.source_pollution_prelevement:ac9987a5-5e00-44db-84a7-bf159aa27533:OHN_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:333:AID_DOM1_R4:rejet_domestique:0.000 || qualite.source_pollution_prelevement:424beca5-abf2-4db2-b225-ba1fa794c241:AID_DOM1_R4:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:65:AAZ_DOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:11dbf62c-6723-4ccc-9705-36ff23c48547:AAZ_DOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:319:SAZ_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:fe443c35-7251-4506-a1be-ce22109f0838:SAZ_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:307:SDK_DOM1_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:bcd69398-645c-4989-86aa-86dfe79e807e:SDK_DOM1_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:320:SAZ_DOM_R2:rejet_domestique:0.000 || infra.step:38:SAZ_DOM_R2:step:0.000 || qualite.source_pollution_prelevement:b5d496e7-6c4c-45f7-9414-9ae2ac7c4291:SAZ_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:67:SJH_DOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:5481ccb0-fa5b-4186-91b4-2e9db75d423e:SJH_DOM1_R1 (EM):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:45:AKA_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:14190687-4e1f-4d41-a586-d28343d2b67a:AKA_PDOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:8:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:8d945cb4-e20c-4f73-9f4c-9448facf2515:REJET ABATTOIR AGOURAI:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:315:AID_DOM1_R4:rejet_domestique:0.000 || qualite.source_pollution_prelevement:cd36b469-12c7-4ea5-a380-10d452913ba6:AID_DOM1_R4 (AIN DFALI):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:39:DDZ_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:68380ac7-f435-438d-bb11-403f9f704109:DDZ_PDOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:328:JEM_DOM_R3:rejet_domestique:0.000 || qualite.source_pollution_prelevement:83d63ebe-6ecf-4a59-8966-55d005261dd0:JEM_DOM_R3:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:302:JEM_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:f765f66a-27c4-4820-9cf0-c8c70fd1eee9:JEM_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:bb68f7f7-4ffd-4f0b-bb50-8a4685fd4c86:REJET ABATTOIR MOULAY DRISS ZRHOUN:point_pollution:0.000 || infra.rejet_abattoir:18:abattoir:rejet_abattoir:0.374,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:55:MGH_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:32b42491-486a-4825-b10b-7d00f66207e2:MGH_PDOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:36:BFK_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:ebf1b263-05be-4f1a-870c-bb551faa79a7:BFK_PDOM1_R1 (EM):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:52:SMK_PDOM1_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:8f9bc954-1498-4183-9bd7-03c269dd6633:SMK_PDOM1_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:f9dc00c2-20b1-41df-88b8-126b0db3afef:SDR_PDOM_R1:point_pollution:0.000 || infra.rejet_domestique:28:SDR_PDOM_R1:rejet_domestique:0.484,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:180:MKS_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:bb98b07e-942b-4aa5-8613-96be4f1d54af:MKS_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:23:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:cbd47ce5-5f32-4fb2-85a7-1c6db850bdea:REJET ABATTOIR SIDI REDOUANE:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:39:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:38f36bb3-ea36-4452-aaa4-aaabe83cd312:MKS_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:57:_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:ae4cef62-dd30-481a-a2af-e71f50107e1b:NBA_PDOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:53:CHQ_DOM_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:19dcacad-6a38-4cfc-b1cb-7b798d4be1af:CHQ_DOM_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:54:CHQ_DOM_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:5d7f87d9-e866-4f98-a2ae-d7d34dd054a6:CHQ_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:63:SBA_DOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:4590efdb-62b4-424a-9af1-5ddb27f135cf:SBA_DOM1_R1 (EM):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:22:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:7058ae42-6d16-46f2-8470-0dd46cb63675:REJET ABATTOIR SIDI BOUSBER:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:21:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:6f66f22a-c742-4a7d-b4a5-e00530294f0f:REJET ABATTOIR MOQRISSET:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:24:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:f39dbc5d-bb71-4d66-ac2b-612444590e87:REJET ABATTOIR ZOUMI:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
A-B-C-D-H-E,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:87:ALH_PDOM1_R4:rejet_domestique:0.000 || qualite.source_pollution_prelevement:593b215a-7fe7-4a52-9039-f52fdd3bdf09:ALH_PDOM1_R4 (E.M):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
A-B-C-D,staging.raw_idp_2024_src_pollution_globale,qualite.source_pollution_prelevement:fc479f3c-ea4d-4341-b6f6-984dd4b9d6ea:ZOM_PDOM_R1:point_pollution:0.000 || infra.rejet_domestique:34:ZOM_PDOM_R1:rejet_domestique:0.863,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:82:AZR_PDOM1_R1:rejet_domestique:0.000 || qualite.source_pollution_prelevement:0ddbb99e-5240-4673-a4f0-0ae29e66db87:AZR_PDOM1_R1:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.stations:39:sidi mokhfi:station:0.000 || infra.stations_mesure:d40d82f6-462c-4c03-a6bd-b8555f5a33d1:sidi mokhfi:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_abattoir:25:abattoir:rejet_abattoir:0.000 || qualite.source_pollution_prelevement:58dcd154-ab7e-457c-9fe4-e6566f561dad:LMJ_DOM_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_abattoir` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:49:MHA_PDOM1_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:cd0a9b4a-553a-46c9-a693-d2fb5581b744:MHA_PDOM1_R2:point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
Rejet,staging.raw_idp_2024_src_pollution_globale,infra.rejet_domestique:89:BSM_PDOM1_R2:rejet_domestique:0.000 || qualite.source_pollution_prelevement:b6b06ea1-598a-41eb-bec1-b44bc4e2430b:BSM_PDOM1_R2 (EM):point_pollution:0.000,rejet_vs_point_pollution_duplique,RATTACHEMENT_RECOMMANDE,FORTE,Le point source pollution doit prioritairement rester sur `infra.rejet_domestique` ; le point de prelevement qualite est un doublon de support.
,staging.raw_idp_2024_src_pollution_globale,infra.stations:66:zaouiat sidi abdeslam:station:0.000 || infra.stations_mesure:7c861aab-81c0-47ce-b611-884ade798a6a:zaouiat sidi abdeslam:station:0.002,station_vs_station_mesure_duplique,RATTACHEMENT_RECOMMANDE,FORTE,"Le point doit se rattacher a `infra.stations_mesure`, plus proche du besoin de mesure, `infra.stations` restant la couche station historique."
