table_source,id_ligne,date_valeur,ire,nom_source,parametre,coord_x,coord_y,source_srid_assumed,candidate_count,geo_status,matched_table,matched_entity_id,matched_entity_name,matched_entity_class,distance_m,candidates
staging.raw_idp_2024_mesures_qualite_globale,3594,2025-11-07,,AVAL REJET AIN CHEGGAG,SF,532794.0,366268.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3618,2025-11-10,,AVAL OUED IFRANE,DCO,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3619,2025-11-10,,AVAL OUED IFRANE,DBO5,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3620,2025-11-10,,AVAL OUED IFRANE,NTK,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3621,2025-11-10,,AVAL OUED IFRANE,NH4+ ,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3622,2025-11-10,,AVAL OUED IFRANE,PT,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3623,2025-11-10,,AVAL OUED IFRANE,PO43-,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3624,2025-11-10,,AVAL OUED IFRANE,MES,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3625,2025-11-10,,AVAL OUED IFRANE,NO3-,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3626,2025-11-10,,AVAL OUED IFRANE,NO2-,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3627,2025-11-10,,AVAL OUED IFRANE,Cl-,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3628,2025-11-10,,AVAL OUED IFRANE,SO4--,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3629,2025-11-10,,AVAL OUED IFRANE,Ca++,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3630,2025-11-10,,AVAL OUED IFRANE,Mg++,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3631,2025-11-10,,AVAL OUED IFRANE,TH,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3632,2025-11-10,,AVAL OUED IFRANE,CT,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3633,2025-11-10,,AVAL OUED IFRANE,CF,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3634,2025-11-10,,AVAL OUED IFRANE,SF,491102.0,300558.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3635,2025-11-10,,AVAL AIN LEUH,DCO,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3636,2025-11-10,,AVAL AIN LEUH,DBO5,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3637,2025-11-10,,AVAL AIN LEUH,NTK,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3638,2025-11-10,,AVAL AIN LEUH,NH4+ ,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3639,2025-11-10,,AVAL AIN LEUH,PT,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3640,2025-11-10,,AVAL AIN LEUH,PO43-,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3641,2025-11-10,,AVAL AIN LEUH,MES,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3642,2025-11-10,,AVAL AIN LEUH,Phénol,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3643,2025-11-10,,AVAL AIN LEUH,"Huiles
Graisses",504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3644,2025-11-10,,AVAL AIN LEUH,NO3-,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3645,2025-11-10,,AVAL AIN LEUH,NO2-,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3646,2025-11-10,,AVAL AIN LEUH,Cl-,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3647,2025-11-10,,AVAL AIN LEUH,SO4--,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3648,2025-11-10,,AVAL AIN LEUH,Ca++,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3649,2025-11-10,,AVAL AIN LEUH,Mg++,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3650,2025-11-10,,AVAL AIN LEUH,TH,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3651,2025-11-10,,AVAL AIN LEUH,Ag,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3652,2025-11-10,,AVAL AIN LEUH,Al,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3653,2025-11-10,,AVAL AIN LEUH,As,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3654,2025-11-10,,AVAL AIN LEUH,Ba,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3655,2025-11-10,,AVAL AIN LEUH,Be,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3656,2025-11-10,,AVAL AIN LEUH,Cd,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3657,2025-11-10,,AVAL AIN LEUH,Co,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3658,2025-11-10,,AVAL AIN LEUH,CrT,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3659,2025-11-10,,AVAL AIN LEUH,Cu,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3660,2025-11-10,,AVAL AIN LEUH,Fe,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3661,2025-11-10,,AVAL AIN LEUH,Hg,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3662,2025-11-10,,AVAL AIN LEUH,Mn,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3663,2025-11-10,,AVAL AIN LEUH,Mo,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3664,2025-11-10,,AVAL AIN LEUH,Ni,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3665,2025-11-10,,AVAL AIN LEUH,Pb,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3666,2025-11-10,,AVAL AIN LEUH,Sb,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3667,2025-11-10,,AVAL AIN LEUH,Se,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3668,2025-11-10,,AVAL AIN LEUH,Sn,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3669,2025-11-10,,AVAL AIN LEUH,V,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3670,2025-11-10,,AVAL AIN LEUH,Zn,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3671,2025-11-10,,AVAL AIN LEUH,CT,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3672,2025-11-10,,AVAL AIN LEUH,CF,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3673,2025-11-10,,AVAL AIN LEUH,SF,504884.0,300497.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3761,2025-11-12,,AVAL VILLAGE BNI AMMART,DCO,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3762,2025-11-12,,AVAL VILLAGE BNI AMMART,DBO5,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3763,2025-11-12,,AVAL VILLAGE BNI AMMART,NTK,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3764,2025-11-12,,AVAL VILLAGE BNI AMMART,NH4+ ,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3765,2025-11-12,,AVAL VILLAGE BNI AMMART,PT,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3766,2025-11-12,,AVAL VILLAGE BNI AMMART,PO43-,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3767,2025-11-12,,AVAL VILLAGE BNI AMMART,MES,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3768,2025-11-12,,AVAL VILLAGE BNI AMMART,Phénol,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3769,2025-11-12,,AVAL VILLAGE BNI AMMART,"Huiles
Graisses",613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3770,2025-11-12,,AVAL VILLAGE BNI AMMART,NO3-,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3771,2025-11-12,,AVAL VILLAGE BNI AMMART,NO2-,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3772,2025-11-12,,AVAL VILLAGE BNI AMMART,Cl-,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3773,2025-11-12,,AVAL VILLAGE BNI AMMART,SO4--,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3774,2025-11-12,,AVAL VILLAGE BNI AMMART,Ca++,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3775,2025-11-12,,AVAL VILLAGE BNI AMMART,Mg++,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3776,2025-11-12,,AVAL VILLAGE BNI AMMART,TH,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3777,2025-11-12,,AVAL VILLAGE BNI AMMART,Ag,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3778,2025-11-12,,AVAL VILLAGE BNI AMMART,Al,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3779,2025-11-12,,AVAL VILLAGE BNI AMMART,As,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3780,2025-11-12,,AVAL VILLAGE BNI AMMART,Ba,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3781,2025-11-12,,AVAL VILLAGE BNI AMMART,Be,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3782,2025-11-12,,AVAL VILLAGE BNI AMMART,Cd,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3783,2025-11-12,,AVAL VILLAGE BNI AMMART,Co,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3784,2025-11-12,,AVAL VILLAGE BNI AMMART,CrT,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3785,2025-11-12,,AVAL VILLAGE BNI AMMART,Cu,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3786,2025-11-12,,AVAL VILLAGE BNI AMMART,Fe,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3787,2025-11-12,,AVAL VILLAGE BNI AMMART,Hg,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3788,2025-11-12,,AVAL VILLAGE BNI AMMART,Mn,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3789,2025-11-12,,AVAL VILLAGE BNI AMMART,Mo,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3790,2025-11-12,,AVAL VILLAGE BNI AMMART,Ni,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3791,2025-11-12,,AVAL VILLAGE BNI AMMART,Pb,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3792,2025-11-12,,AVAL VILLAGE BNI AMMART,Sb,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3793,2025-11-12,,AVAL VILLAGE BNI AMMART,Se,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3794,2025-11-12,,AVAL VILLAGE BNI AMMART,Sn,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3795,2025-11-12,,AVAL VILLAGE BNI AMMART,V,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3796,2025-11-12,,AVAL VILLAGE BNI AMMART,Zn,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3797,2025-11-12,,AVAL VILLAGE BNI AMMART,CT,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3798,2025-11-12,,AVAL VILLAGE BNI AMMART,CF,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3799,2025-11-12,,AVAL VILLAGE BNI AMMART,SF,613904.0,468186.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3941,2025-11-14,,Station Hajria,DCO,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3942,2025-11-14,,Station Hajria,DBO5,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3943,2025-11-14,,Station Hajria,NTK,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3944,2025-11-14,,Station Hajria,NH4+ ,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3945,2025-11-14,,Station Hajria,PT,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3946,2025-11-14,,Station Hajria,PO43-,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3947,2025-11-14,,Station Hajria,MES,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3948,2025-11-14,,Station Hajria,NO3-,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3949,2025-11-14,,Station Hajria,NO2-,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3950,2025-11-14,,Station Hajria,Cl-,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3951,2025-11-14,,Station Hajria,SO4--,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3952,2025-11-14,,Station Hajria,TAC_meq/l,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3953,2025-11-14,,Station Hajria,TAC_°F,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3954,2025-11-14,,Station Hajria,TA_meq/l,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3955,2025-11-14,,Station Hajria,TA_°F,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3956,2025-11-14,,Station Hajria,HCO3,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3957,2025-11-14,,Station Hajria,CO3,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3958,2025-11-14,,Station Hajria,Ca++,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3959,2025-11-14,,Station Hajria,Mg++,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3960,2025-11-14,,Station Hajria,TH,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3961,2025-11-14,,Station Hajria,Na+,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3962,2025-11-14,,Station Hajria,K+,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3963,2025-11-14,,Station Hajria,"somme
anions_meq/l3",552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3964,2025-11-14,,Station Hajria,"somme
anions_mg/l4",552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3965,2025-11-14,,Station Hajria,Bilan_Ionique,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3966,2025-11-14,,Station Hajria,CT,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3967,2025-11-14,,Station Hajria,CF,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3968,2025-11-14,,Station Hajria,SF,552856.0,432506.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3969,2025-11-19,,AVAL BOULEMANE,DCO,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3970,2025-11-19,,AVAL BOULEMANE,DBO5,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3971,2025-11-19,,AVAL BOULEMANE,NTK,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3972,2025-11-19,,AVAL BOULEMANE,NH4+ ,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3973,2025-11-19,,AVAL BOULEMANE,PT,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3974,2025-11-19,,AVAL BOULEMANE,PO43-,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3975,2025-11-19,,AVAL BOULEMANE,MES,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3976,2025-11-19,,AVAL BOULEMANE,Phénol,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3977,2025-11-19,,AVAL BOULEMANE,"Huiles
Graisses",560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3978,2025-11-19,,AVAL BOULEMANE,NO3-,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3979,2025-11-19,,AVAL BOULEMANE,NO2-,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3980,2025-11-19,,AVAL BOULEMANE,Cl-,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3981,2025-11-19,,AVAL BOULEMANE,SO4--,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3982,2025-11-19,,AVAL BOULEMANE,Ca++,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3983,2025-11-19,,AVAL BOULEMANE,Mg++,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3984,2025-11-19,,AVAL BOULEMANE,TH,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3985,2025-11-19,,AVAL BOULEMANE,Na+,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3986,2025-11-19,,AVAL BOULEMANE,K+,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3987,2025-11-19,,AVAL BOULEMANE,Ag,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3988,2025-11-19,,AVAL BOULEMANE,Al,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3989,2025-11-19,,AVAL BOULEMANE,As,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3990,2025-11-19,,AVAL BOULEMANE,Ba,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3991,2025-11-19,,AVAL BOULEMANE,Be,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3992,2025-11-19,,AVAL BOULEMANE,Cd,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3993,2025-11-19,,AVAL BOULEMANE,Co,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3994,2025-11-19,,AVAL BOULEMANE,CrT,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3995,2025-11-19,,AVAL BOULEMANE,Cu,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3996,2025-11-19,,AVAL BOULEMANE,Fe,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3997,2025-11-19,,AVAL BOULEMANE,Hg,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3998,2025-11-19,,AVAL BOULEMANE,Mn,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
staging.raw_idp_2024_mesures_qualite_globale,3999,2025-11-19,,AVAL BOULEMANE,Mo,560909.0,308376.0,26191,0,GEO_ORPHAN_XY_2M,,,,,,
